Id,Name,Affiliation
6004,Joseph Allen,Program in Neural|Behavioral Sciences University of Southern California
6016,University Of Berne,
6017,Thomas P. Gehrig,
6032,Jaakko Peltonen,
6034,Pancras C. W. Hogendoorn,"Deptartment of Pathology, Leiden University Medical Center, P.O.B. 9600, 2300 RC Leiden, The Netherlands"
6036,April Volume Number,
6058,Dionysios Kostoulas,
6059,John F. Rembetski,
6076,Fred Handloser III,
6083,Chad Heaton,Technology Strategy
6084,Veronique Ferlet-Cavrois,
6089,Robert Lindhof,
6093,Hartvig Dahl,"Department of Psychiatry; SUNY Health Science Center,  Department of Computer Science; Hunter College CUNY"
6111,Bart P. Knijnenburg,
6114,Maria Liliana Gonzalez,Department of Computer Science and Statistics|University of Rhode Island
6124,Behavioral Vhdl Descriptions,
6148,Vivek K. Srivastava,
6151,Kenneth P. DesRochers,East Stroudsburg University
6164,Mikael Norrlöf,"Department of Electrical Engineering , Linkoping University,"
6167,Matthew Dixon,Department of Mathematics|Imperial College London
6169,Mok-Kun Jeong,
6216,T. Katoh,"KEK , National Laboratory for High Energy Physics"
6227,T. Shiozawa,
6241,Rajendra S. Katti,
6257,Stephen R. Beck,"Chemical,Engineering,for,putting,up with,me for,so long."
6285,Reinmar Muck,Institut fur Computeranwendungen I
6302,S. Scott Macdonald,"Department of Computing Science, University of Alberta, Edmonton, Alberta, Canada"
6303,Spencer P. Kuo,
6307,Andy Goldstein,Digital Equipment Corp | National Computer Security Conf
6312,Laurent Demaret,
6327,Mark R. Schoeberl,
6329,A. Avestruz,
6336,Lito Perez Cruz,School of Computer Science and Software Engineering|Monash University
6337,John A. Muckstadt,
6338,E. Abdel-Fattah,Zagazig University
6348,Helene A. Hembrooke,
6352,A. Lasserre,Victor Segalen Bordeaux 2 University
6354,GARY MALET,Division of Medical|Informatics and Outcomes Research Oregon Health Sciences University|Reprints
6372,I. Gijbels,DEPARTMENT OF DECISION SCIENCES AND INFORMATION MANAGEMENT (KBI)
6373,Daniel Karlstrom,
6385,S. Nagarajan,
6390,Bernard L. Stumpf,
6398,D. C. Meredith,University of New Hampshire
6407,L. Jay Katz,Dept . of Physiol|Univ . of California
6425,Fumiyasu Asai,
6445,Wugan Pan,
6487,Meiming Shen,
6488,Eiji Okadai,
6492,Ali Nabi Zadeh,Communications and Networking Laboratory|George Mason University
6511,Larisa Eidelman,
6514,Bernd Kortmann,Freiburg Institute for Advanced Studies ( FRIAS )
6554,Michael J. Tomsic,
6570,E. Franciosini,Osservatorio Astronomico di Palermo
6573,N. P. Kozlov,""
6574,Nomen NESCIO,"IOS Press , Van Diemenstraat 94,"
6575,Soo-hyung Lee,Thin Film Materials Laboratory|Advanced Materials Division|Korea Research Institute of Chemical Technology
6580,Nermin A. Mohamed,
6585,Regime R. Peng,
6587,Yutaka Ashida,
6597,Colin O'toole,
6609,R. Woodcock,
6634,Dewen Ding,First Institute of Oceanography
6642,Jose Antonio Apolinario,"Department of Electrical Engineering, Instituto Militar de Engenharia, 2229-270 Rio de Janeiro, Brazil"
6649,Luciano Pandolfi,Politecnico di Torino|Dipartimento di Matematica
6670,Linda H. Host,
6674,Till Plewe,
6683,Ketan Mulmuley,University of Chicago
6692,Histogram Density Estimation,"McGill University, Montreal, Canada"
6699,Hong-Hili Chen,
6704,H. Minami,University of Shiga|Taiyo Kogyo Corp
6710,Michael S. Gazzaniga,""
6716,Larry Gilbert,
6719,Karolina Kluk,""
6733,Jawahar Jain,
6739,MATTHIAS KLOAS,"TU Berlin, Institut f¨ ur Energietechnik, Marchstr. 18, 10587 Berlin."
6742,Encoding Technique Yazdan,
6747,Arnon S. Rosenthal,
6762,Shahrara Afshar,
6768,George Nagy,Rensselaer Polytechnic Institute
6779,Alfred Ramani,
6783,Sebastian Mika,Technische Universität Berlin
6785,Piotr Rudnicki,University of Alberta
6796,J.-P. Ponthot,Department of Aerospace and Mechanics|University of Li
6804,G Pruden,
6827,William A. Masters,Tufts University
6866,Rakesh Ghiya,
6869,S. Shirakata,
6874,Mohammed Abdel-Megeed Mohammed Salem,Ain Shams University in Cairo
6875,Norris P. Thomlinson,Department of Computer Science; University of Virginia
6877,David R. Morrison,University of California Santa Barbara
6891,Tung Fung,
6894,N. Milickovic,"Department of Medical Physics & Engineering, Strahlenklinik, Klinikum Offenbach, 63069"
6897,E. V-bateson,
6907,R. Muller,Berliner Elektronenspeicherring-Gesellschaft fur Synchrotronstrahlung m.b.H.
6913,R. Shiavi,Vanderbilt University Medical Center
6930,Kendrick Baker,
6940,Martine Bouvard,Universite´ de Savoie
6943,J. D'azzo,
6954,Heinz-Peter Spahn,
6958,Osaaki Watanuki,
6960,H. Genjo,
6966,Derek Middleton,
6969,Jose Marcio Machado,
6975,W. Raghupathi,
6989,Jacques Vergne,
7008,Eyal Lubetzky,
7016,Frederic P. Lemaigre,
7020,Gloria Galan-Marin,
7025,Jean Bourgain,
7033,Non-rigid Hand Motion,
7037,GERO MHL,
7061,Wayne M. Dankner,
7062,Luis Monteiro,
7066,Antonio Gomes Correia,Universidade do Minho
7074,Laurent Ferier,
7076,Akio Kawana,International Medical Center|National Institute of Infectious Diseases
7080,Vitorino Raltios,
7084,F. Mulhauser, J.L. Beveridge and G.M. Marshall
7087,Russell Revlis,
7108,Joan Ribas Serra,
7109,Roulette Wm. Smith,University of California at Santa Barbara
7117,Where The Academic,University of Delaware
7125,Peter Andras,"School of Computing Science, University of Newcastle upon Tyne, NE1 7RU, UK"
7137,C. P. G. Schrauwen,
7199,Y. Terechkine,
7201,Computerscience Pages Research,
7210,Faiz Moh'd Alshrouf,
7226,A. Koerner,
7238,Herte Gebretsadik,
7242,Olawande J. Daramola,
7243,Roberto Faria,Computer Science Department|University of Pretoria
7248,James Weightman,University of Lancaster
7253,Viviane Yargeau,
7263,Robert A. Amar,
7266,Daniel Danner,
7272,Manfred Schliwa,University of Munich
7275,Dale Fletcher,
7279,Pak Wing Fong,
7292,Jacinthe Granger-piche,"Departement d'Informatique et de Recherche Operationnelle; Universite de Montreal , C.P. 6128 , Succ . Centre-Ville"
7313,Michele R. Tennant,Assistant University Librarian
7326,Bruno Raffin,
7331,M. Krauss,National Institute of Standards and Technology
7332,Retrieval Sndor Dominich,"Department of Computer Science , University of Veszprm,"
7339,H. Fuke,
7367,An Evolution Strategy,
7377,J. L¨¹gger,
7393,Roger J.-B. Wets,
7397,A. R. Rennie,
7408,S. Bultmann,"University of California , Los Angeles"
7434,Diane Wilson,Sarah Bonnell School | Homework and Study
7447,E Physikdepartment,
7457,Xiang Li,
7470,Sridhar Varadan,
7473,Xia Wan,Southeast University China
7479,B. Woodford,
7482,Beatriz H. Juarez,Universidad Autónoma de Madrid
7521,David Alex Lamb,
7527,Ah-San Wong,Department of Atmospheric|Space Sciences|University of Michigan
7529,Thomas Symul,
7530,Jose A. Senso,
7534,Gleb Finkelstein,
7538,Karol Grudzi   nski,Department of Informatics|Nicholas Copernicus University
7547,Yoshiaki Shindo,Nippon Institute of Technology
7558,Avishai Bartov,Kurchatov Institute Russian Research Centre
7576,Yoshiki Yamaguchi,Nagoya City University
7585,J. M. Fiard,
7595,G. Hamon,Laboratoire AIM|DSM-CNRS-Universite Paris Diderot
7621,P. Martineau,Laboratoire de Genie Biologique et Sciences des Aliments|Institut de Biotechnologie et Pharmacologie
7629,JOZEF COMPEERS,
7630,Tom Alber,Lawrence Berkeley National Laboratory
7642,J. Scott Armstrong,
7643,Gary Orfield,Harvard Project on School Desegregation
7659,E. Omura,
7663,Atul Bahel,"The Department of Chemistry , New York University"
7676,Y. Yavin,Laboratory for Decision and Control; Department of Electrical and Electronic Engineering; University of Pretoria
7684,Hdr Human Development Report,
7690,C. J. S. Alves,"Departamento de Produção e Sistemas, Universidade do Minho"
7695,O. Tokuhiro,
7703,Michael F. Doherty,University of California Santa Barbara
7705,DAVID C. RICHARDS,Department of Ecology|Montana State University
7712,Richard F. Bellaver,
7718,V. Stockmal,Ohio University
7730,O. Bajulaiye,
7742,Jian-lin Luo,
7749,Y. Kudo,
7751,R. M. Fujirnoto,
7774,BAO CHAU NGO,
7778,Roger A. Villecco,
7782,A. Makadia,
7788,Petr Pikryl,
7828,P. Lum,"Hewlett-Packard Laboratories, Palo Alto, CA 94303"
7831,JOHN R. HACKETT,Department of Molecular Genetics and Cell Biology|University of Chicago
7850,Giovannia Vigna,
7853,Bradley E. Kratochvil,
7863,Weijia Shang,
7868,Jules White,
7869,Eleanor A. Bochenek,Haskin Shellfish Research Laboratory|Rutgers University
7884,Lior Goldenberg,School of Physics|Faculty of Exact Sciences|Tel-Aviv University
7894,Gus Lopez,"Dept. of Computer Science & Engineering, FR-35, University of Washington, Seattle, WA"
7895,O Ferrer-Roc,
7900,Larry L. Pendergrass,
7902,Prasanti Uppaluri,
7914,N. N. Filatov,"3 Northern Water Problems Institute , Russian Academy of Science"
7915,Dirk Walther,Max Planck Gesellschaft
7917,Hyung-Rae Park,
7919,Yueh-Lin Loo,
7923,Robert B. France,
7947,Ariel Sepulveda,
7951,Jeffrey F. Eastman,
7984,Anders Vahlin,
7985,John J. Carroll,
7994,R. Toledo,Computer Vision Center and Dept . Informatica; Universitat Autonoma de Barcelona
8002,J. Wray,University of Salford
8005,John B.,University of Wales
8007,G. Reiner,
8009,Wei-Cheng Lin,
8011,Robert H. Thalmann,
8012,Hsiao-te Chang,
8015,G. G. Schaber,U. S. Geological Survey
8017,Jarlath O'Neil-Dunne,
8032,E. K. Horv,
8039,Andrew Laffely,
8044,Daniel Bar-Tal,
8059,P. Powell,School of Management|University of Bath
8064,Tamas Linder,Dept . of Electrical Engineering - System; Tel-Aviv University
8065,Jinfang Wang,
8068,Pranava R. Goundan,
8071,Mordechay Schneider,
8075,Deirdre Wilson,Department of Linguistics|University College London
8092,K. Goto,Dept . of Information and Telecommunication Engineering|Nanzan University
8093,Silvia Poles,
8101,Ken Sauer,University of Notre Dame
8110,Douglas B. Bernheim,
8125,Crowley World Modeling,"Department of Systems Engineering and Automatic Control, University of Valladolid"
8126,Wm Jenkins,
8147,Assaf Shacham,Columbia University New York
8169,Francisco Heron Carvalho-Junior,Universidade Federal do Ceara
8210,Alberto Garc¨aa,
8219,Maria J. Nunez,Universidad de Murcia|Departamento de Física|Facultad de Química
8229,Probabilistic Polynomial Time,
8233,Jean-Pierre Gazeau,Laboratoire Astroparticules et Cosmologie|Universite Paris Diderot Paris 7
8236,Ivo A. van Amerongen,""
8246,Mohammad Reza Sirouspour,
8254,Sung-Eui Yoon,
8263,Shlomo Bentin,Hebrew University of Jerusalem
8270,Bruce L. Golden,University of Maryland
8282,Matteo Cavaliere,
8308,Mobile Web Accesses,
8309,Oswald Leroy,Interdisciplinary Research Center|Katholieke Universiteit Leuven
8310,Peter Reynolds,Edith Cowan University
8316,Jur P. van den Berg,University of Utah
8317,Celso Setsuo Kurashima,
8328,Valentina Muresan,Visual Media Processing Group
8330,Subashish Guha,
8333,J. E. Geusic,
8338,Yongqian Xiong,Huazhong University of Science and Technology
8341,Manuela Lo Russo,
8342,Lorenzo Cantoni,Università della Svizzera Italiana
8358,Johan Schubert,Swedish Defence Research Agency
8359,Anne Rosemary Tate,
8365,Thomas Rofer,
8367,Gianmario Sambuceti,
8373,Chee Khiang Pang,"Department of Biotechnology and Environmental Biology, RMIT University, Plenty"
8395,R. Kaye,School of Electrical Engineering University
8398,Gans Joshua S,
8410,Trevor J. Hastie,University of Minnesota|Stanford University|Stanford University
8413,Roman L. Tatusov,National Institutes of Health
8416,Licinio Oliveira,
8427,Aapo Koski,
8434,Erin M. Myers,
8437,EVANH. DELUCIA,
8441,I. Kawano,
8457,M. MOWATT,Department of Animal and Veterinary Sciences and School of Forest Resources|University of Maine
8459,W. S Tuomas,
8479,Lauren J. Schwimmer,Skaggs Institute for Chemical Biology|Departments of Molecular Biology and Chemistry|Scripps Research Institute
8491,E. Glotov,
8495,David Carrera,Universitat Politècnica de Catalunya
8511,John S. Parkinson,
8515,P.marcucci,
8562,N. Moss,Department of Information and Communication Technologies|Open University
8564,A Proposed Draft Standard,
8565,Ralph Levan,
8566,Maria Jose Castro-Bleda,Universidad Politécnica de Valencia
8583,Chien-Chih Lin,Institute of Polymer Science and Engineering|National Taiwan University
8589,Martin Renters,
8596,Russell J. Lundholm,University of Michigan
8606,Lei Qin,Chinese Academy of Sciences
8608,U. S. Sprint Communications,"ATbT COMMUNICATIONS OF THE SOUTHERN STATES, INC."
8629,E. S. Gunnerson,
8633,G. A. Ringland,
8641,A. Fudoli,"STMicroelectronics, Cornaredo, Italy"
8645,Sabine Koppelberg,
8651,N. D. Hatzjargyriou,
8653,Frantisek Galcik,
8671,P. J. Epton,
8682,Gerard Biau,Departement de Probabilites et Statistique School of Computer Science; Universite Montpellier II and McGill University
8685,Genevieve Davis,School of Computing|Robert Gordon University
8686,T. H. Famcombe,
8687,Miroslaw Mystkowski,
8691,Reijo Shosta Sulonen,
8695,Gennady Lyubeznik,"SUBMITTED TO THE FACULTY OF THE GRADUATE SCHOOL, OF THE UNIVERSITY OF MINNESOTA"
8701,Zaphiris D. Christidis,
8707,Massimiliano Nuccio,Lüneburg University
8718,Eric Holzman,
8729,S. Ramachandra,Structural Integrity and Mechanical Analysis Group|Turbine Research Establishment
8730,Scott Milton,"Department of Poultry Science, Cornell, University, Ithaca, New York 14853"
8741,G. A. Wade,College of Canada|Department of Physics
8748,Johannes W. I. M. Simons,
8752,Elijah Roberts,
8764,S. Biesemans,InterUniversity Microelectronics Center
8769,Jan Los,""
8773,S. Winnerl,Institute of Ion-Beam|Physics and Materials Research|Forschungszentrum Dresden Rossendorf
8780,Behrokh Khoshnevis,
8783,Lev A. Borisov,
8785,Jennifer A. Doudna,University of California Berkeley
8790,Kun-Hui Yi,
8811,T. Szoplik,
8813,Par Bystrom,""
8827,K. Chida,
8845,Abdelmalek Toumi,
8874,Ramaswamy Chandramouli,National Institute of Standards and Technology
8878,Chris Smaill,
8888,Jordi Forne,
8915,H. Von Trotha,
8924,Ville-petteri Mäkinen,Cognitive Brain Research Unit | Department of Psychology | University of Helsinki
8928,Lawrence H. Croft,
8932,G. A. K. Arroyo Ohori,
8966,D. J. Elton,"Division of Virology, Department of Pathology, University of Cambridge, Tennis Court Road, Cambridge CB2 1QP, UK"
8970,Gunnar Seemann,Institute of Biomedical Engineering|Karlsruhe Institute of Technology
8971,SHAYANFAR Heidar Ali,
8973,R. C. Salvarezza,
8984,P. Daoutidis,
9003,Josef P. Rauschecker,
9014,R. D. Duval,
9018,Chi K. Michael Tse,Hong Kong Polytechnic University
9033,Gael DURAND,Center for Science
9035,W. J. Doll,
9047,Adam Coffman,
9058,John A. Miller,University of Georgia
9080,Antti K. Tuomisto,
9082,Tsvi Holtzman,"Department of Molecular Microbiology, B. Rappaport Faculty of Medicine, Technion, Haifa 31096, Israel"
9118,Jamie Price,"Department of Health Education and Rehabilitative Services, University of Toledo, OH, USA"
9119,Charles E. Pfefferkorn,"Evans & Sutherland Computer Corp., Sunnyvale, CA"
9121,Souvik Mahapatra,
9148,B. F. Csima,
9156,S. C. Zerbetto,
9159,Isabel Deslauriers,
9180,Richard Ogden,Department of Language & Linguistic Science|University of York
9182,David Marimon,Telefónica Investigación y Desarrollo
9186,P. B Medawar,
9187,Johnny S. Wong,"Department of Computer Science, Iowa State University, 225 Computer Science Building, Ames, IA 50011-1041, USA"
9193,Georgia Lazana,"Our research is directed towards mainstream,high-performancecomputer,systems. Our"
9195,P. Daugirda,
9199,Fernando Montes-Gonzalez,
9202,Thomas Riley,
9205,Hong-Jiang Zhanga,
9211,Hiroyuki Ichiki,
9215,Jun Feng,
9220,William F. Andress,
9224,Kyung Suk Oh,
9233,Yi-Wen Liu,
9249,Kenneth R. Hardy,"Lockheed Missiles and Space Company , inc.,; 0/91-20 B/255"
9259,Claude Chabran,
9272,Glenn Ballard,Engrg . Dept .|U. C. Berkeley|Lean Construction Institute
9280,Abraham Schultz,College of Oceanic|Atmospheric Sciences
9285,Ron Baecker,
9307,Accommodate Dynamism Sarita,
9309,Nathan Deckard,Computer Science Department|Indiana University
9313,Mitsuyoshi Shirasaka,
9315,M. I. Guardiola-Savall,
9321,W. Korfage,
9331,K. Kurimoto,
9336,Yun Won Chung,Electronics and Telecommunication Research Institute
9343,Brian H. Marcus,
9375,Norbert Knarr,
9384,Halkes Halkes Ewi,
9393,SUE BIRLEY,Cranfield Entrepreneurship Research Centre|Cranfield School of Management|Cranfield Institute of Technology Cranfield
9395,Joachim Gräter,
9399,B. Behlendorf,
9403,Stiffness Winston,Motorsports Engineering; Conference and Exposition
9428,William R. Provancher,
9431,Konstantinos Magoutis,Computer Science Department; Boston University
9434,F. Bonneville,Department of Neuroradiology
9440,Shiho Hoshi Nobesawa,
9458,Julian Magarey,
9463,Daniel Grund,
9464,U. Kressel,
9465,Jose Alberto Espejo,
9469,D. Cotter,
9472,Primoz Rome,
9484,EVGUENI A. KULIKOV,Shirshov Institute of Oceanology|Russian Academy of Sciences
9491,J.e. Hesthaven,
9502,Gl Walls,
9504,Marie Wong,NUS Bioinformatics Centre|National University of Singapore
9511,Renald K. Buter,
9515,Carlo Rovelli,
9524,P. Bado,Materials Performance Centre|School of Materials|University of Manchester
9528,Neeta D. Sinnappah-Kang,Christian Medical College Ludhiana
9529,Sylvain Lippi,
9533,Yannick Pennecot,University of Maryland|Space Systems Laboratory|Neutral Buoyancy Research
9546,Beatrice A. Golomb,"Department of Medicine|University of California , San Diego"
